review_id,product_id,date,rating,sentiment,platform,comment
R107956,PC007,2025-12-12,3.3,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R107957,PC006,2020-07-09,1.3,Negative,Official Store,"Harga sesuai, kualitas oke."
R107958,PC009,2022-04-09,1.3,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R107959,PC010,2023-05-24,2.2,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107960,PC012,2024-01-08,3.9,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R107961,PC009,2021-05-31,4.2,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R107962,PC004,2021-06-23,4.5,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R107963,PC012,2020-08-02,2.7,Negative,Shopee,"Harga sesuai, kualitas oke."
R107964,PC002,2023-06-30,4.3,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R107965,PC014,2022-01-18,4.2,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R107966,PC007,2021-12-19,3.3,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R107967,PC007,2021-07-15,3.8,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R107968,PC007,2025-05-10,3.3,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R107969,PC011,2021-08-20,3.0,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R107970,PC001,2024-11-21,4.4,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107971,PC010,2021-06-08,4.8,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R107972,PC004,2025-07-20,3.0,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R107973,PC012,2023-06-15,2.2,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107974,PC012,2022-10-03,4.5,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R107975,PC013,2025-07-24,4.0,Positive,Official Store,Wangi terlalu kuat untuk saya.
R107976,PC008,2022-06-11,1.3,Negative,Official Store,Wangi terlalu kuat untuk saya.
R107977,PC014,2022-08-25,1.0,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R107978,PC010,2024-12-23,1.4,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R107979,PC008,2021-03-08,4.4,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R107980,PC015,2021-01-22,2.9,Negative,Shopee,Wangi terlalu kuat untuk saya.
R107981,PC006,2020-11-10,4.3,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R107982,PC013,2020-11-29,2.2,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R107983,PC004,2021-12-28,2.3,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R107984,PC005,2022-09-23,4.7,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R107985,PC001,2020-05-17,2.5,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R107986,PC005,2021-05-09,3.4,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R107987,PC010,2024-01-27,4.1,Positive,Shopee,"Harga sesuai, kualitas oke."
R107988,PC010,2025-07-12,1.9,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107989,PC006,2025-09-14,4.4,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R107990,PC015,2022-12-26,2.6,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R107991,PC015,2024-09-13,4.7,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107992,PC008,2023-01-02,2.2,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R107993,PC003,2025-03-10,5.0,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R107994,PC010,2020-09-11,3.2,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R107995,PC006,2021-01-01,1.6,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107996,PC004,2021-11-22,4.9,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R107997,PC015,2020-08-28,1.2,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R107998,PC005,2022-12-31,2.9,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R107999,PC006,2021-02-14,3.7,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R108000,PC014,2021-01-03,4.4,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R108001,PC012,2025-09-16,3.3,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R108002,PC015,2021-01-24,1.6,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R108003,PC013,2025-01-02,1.2,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R108004,PC004,2020-03-11,1.1,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R108005,PC011,2023-12-05,3.2,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R108006,PC004,2020-02-17,4.2,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R108007,PC008,2022-04-30,3.9,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R108008,PC014,2022-08-23,2.1,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R108009,PC003,2024-12-10,3.4,Neutral,Instagram,"Harga sesuai, kualitas oke."
R108010,PC006,2021-05-26,4.6,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R108011,PC002,2023-08-02,3.5,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R108012,PC011,2023-11-18,2.2,Negative,Shopee,Wangi terlalu kuat untuk saya.
R108013,PC001,2025-06-10,1.6,Negative,Official Store,Wangi terlalu kuat untuk saya.
R108014,PC015,2021-01-19,1.3,Negative,Shopee,Wangi terlalu kuat untuk saya.
R108015,PC002,2024-09-25,1.8,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R108016,PC004,2021-04-05,1.4,Negative,Shopee,Wangi terlalu kuat untuk saya.
R108017,PC009,2021-06-14,4.0,Positive,Instagram,Wangi terlalu kuat untuk saya.
R108018,PC010,2023-04-09,4.9,Positive,Instagram,"Harga sesuai, kualitas oke."
R108019,PC014,2025-05-28,1.9,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R108020,PC011,2024-05-26,2.5,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R108021,PC007,2023-03-14,2.9,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R108022,PC014,2020-06-25,4.8,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R108023,PC002,2024-03-25,4.6,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R108024,PC008,2023-02-14,3.5,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R108025,PC005,2020-10-22,4.3,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R108026,PC013,2024-12-27,3.5,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R108027,PC001,2025-03-24,4.4,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R108028,PC014,2022-07-29,4.4,Positive,Instagram,"Harga sesuai, kualitas oke."
R108029,PC013,2022-04-06,2.0,Negative,Official Store,Wangi terlalu kuat untuk saya.
R108030,PC009,2023-09-03,3.8,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R108031,PC014,2025-09-12,1.8,Negative,Instagram,"Harga sesuai, kualitas oke."
R108032,PC002,2023-09-30,4.5,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R108033,PC015,2022-07-25,2.9,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R108034,PC002,2022-06-10,4.9,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R108035,PC002,2023-12-04,1.2,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R108036,PC012,2021-10-27,4.9,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R108037,PC005,2024-01-04,4.2,Positive,Official Store,"Mudah dibeli saat promo, value for money."
R108038,PC012,2023-03-30,2.6,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R108039,PC009,2024-04-05,4.9,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R108040,PC004,2024-10-05,2.8,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R108041,PC004,2022-11-25,3.3,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R108042,PC003,2023-04-05,1.3,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R108043,PC003,2021-04-02,4.5,Positive,Official Store,"Kurang cocok di kulit saya, agak kering."
R108044,PC015,2020-02-19,4.3,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R108045,PC014,2025-06-20,3.3,Neutral,Instagram,Wangi terlalu kuat untuk saya.
R108046,PC014,2024-09-05,4.0,Positive,Official Store,"Harumnya tahan lama, suka banget!"
R108047,PC011,2024-09-22,3.7,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R108048,PC004,2020-09-25,3.8,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R108049,PC005,2025-11-10,4.7,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R108050,PC013,2021-10-01,4.2,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R108051,PC001,2021-08-09,4.4,Positive,Official Store,"Kurang cocok di kulit saya, agak kering."
R108052,PC011,2024-07-23,4.1,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R108053,PC011,2025-11-15,3.9,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R108054,PC010,2024-01-10,4.3,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R108055,PC015,2023-11-16,3.2,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R108056,PC004,2025-05-19,1.8,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R108057,PC006,2024-07-05,1.2,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R108058,PC008,2023-05-14,2.2,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R108059,PC001,2024-08-07,2.3,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R108060,PC009,2022-12-22,2.9,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R108061,PC012,2022-09-09,4.6,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R108062,PC008,2022-01-02,1.7,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R108063,PC003,2021-11-14,3.3,Neutral,Instagram,"Harga sesuai, kualitas oke."
R108064,PC007,2020-08-05,2.1,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R108065,PC001,2023-09-16,4.0,Positive,Official Store,"Harga sesuai, kualitas oke."
R108066,PC008,2025-04-01,4.2,Positive,Instagram,Wangi terlalu kuat untuk saya.
R108067,PC006,2025-10-03,2.6,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R108068,PC012,2021-05-07,3.2,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R108069,PC014,2021-02-26,3.5,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R108070,PC006,2023-11-28,3.7,Neutral,Instagram,Wangi terlalu kuat untuk saya.
R108071,PC008,2025-03-30,1.5,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R108072,PC015,2022-10-26,2.7,Negative,Shopee,Wangi terlalu kuat untuk saya.
R108073,PC006,2020-12-17,2.0,Negative,Shopee,"Harga sesuai, kualitas oke."
R108074,PC013,2023-05-26,4.6,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R108075,PC001,2020-06-24,2.8,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R108076,PC005,2024-12-20,4.4,Positive,Official Store,Wangi terlalu kuat untuk saya.
R108077,PC004,2021-11-01,2.8,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R108078,PC013,2022-04-21,4.7,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R108079,PC004,2021-09-07,3.7,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R108080,PC002,2025-07-25,1.4,Negative,Official Store,Wangi terlalu kuat untuk saya.
R108081,PC012,2023-05-23,4.1,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R108082,PC003,2023-12-05,1.2,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R108083,PC002,2020-01-04,3.9,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R108084,PC005,2023-11-07,1.8,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R108085,PC006,2023-07-15,3.4,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R108086,PC007,2023-12-26,3.3,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R108087,PC009,2023-09-15,4.6,Positive,Official Store,"Kurang cocok di kulit saya, agak kering."
R108088,PC009,2023-12-03,2.8,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R108089,PC011,2025-11-19,1.2,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R108090,PC012,2021-12-07,3.2,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R108091,PC008,2025-01-31,2.7,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R108092,PC003,2025-04-11,3.5,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R108093,PC013,2022-09-16,4.6,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R108094,PC014,2024-03-05,2.8,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R108095,PC013,2021-10-09,2.8,Negative,Shopee,Wangi terlalu kuat untuk saya.
R108096,PC007,2024-09-25,1.1,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R108097,PC008,2024-04-28,1.6,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R108098,PC007,2024-07-06,3.6,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R108099,PC014,2021-04-25,1.1,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R108100,PC007,2021-03-25,3.8,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R108101,PC012,2025-12-09,4.0,Positive,Shopee,Wangi terlalu kuat untuk saya.
R108102,PC011,2023-11-20,4.9,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R108103,PC011,2025-09-05,3.7,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R108104,PC012,2022-03-01,4.4,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R108105,PC005,2025-02-19,4.1,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R108106,PC002,2023-09-12,2.8,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R108107,PC008,2021-03-04,3.1,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R108108,PC001,2023-01-03,2.4,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R108109,PC011,2024-05-19,1.7,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R108110,PC015,2020-01-19,3.9,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R108111,PC014,2020-02-24,4.7,Positive,Official Store,"Mudah dibeli saat promo, value for money."
R108112,PC006,2020-08-27,2.2,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R108113,PC001,2021-01-27,3.3,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R108114,PC005,2021-11-06,1.4,Negative,Official Store,"Harga sesuai, kualitas oke."
R108115,PC001,2024-01-16,1.9,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R108116,PC004,2023-07-09,1.2,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R108117,PC007,2022-09-03,4.4,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R108118,PC003,2024-03-28,3.8,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R108119,PC013,2023-09-12,4.7,Positive,Tokopedia,"Mudah dibeli saat promo, value for money."
R108120,PC015,2021-11-18,4.8,Positive,Official Store,"Harga sesuai, kualitas oke."
R108121,PC005,2023-09-18,3.3,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R108122,PC006,2020-06-02,1.7,Negative,Official Store,Wangi terlalu kuat untuk saya.
R108123,PC012,2025-06-16,2.9,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R108124,PC013,2021-05-31,2.8,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R108125,PC014,2026-01-04,2.6,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R108126,PC003,2022-05-02,1.0,Negative,Instagram,Wangi terlalu kuat untuk saya.
R108127,PC008,2020-09-24,3.8,Neutral,Shopee,"Harga sesuai, kualitas oke."
R108128,PC007,2025-03-05,2.5,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R108129,PC003,2021-03-18,1.3,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R108130,PC003,2025-11-07,1.1,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R108131,PC001,2023-12-24,2.5,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R108132,PC001,2024-02-04,4.5,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R108133,PC015,2023-10-29,1.8,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R108134,PC008,2020-06-12,2.7,Negative,Shopee,Wangi terlalu kuat untuk saya.
R108135,PC004,2021-12-10,2.0,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R108136,PC012,2022-12-25,2.3,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R108137,PC010,2022-01-30,2.7,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R108138,PC003,2022-01-02,3.2,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R108139,PC008,2023-08-31,3.2,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R108140,PC005,2022-07-03,3.1,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R108141,PC014,2022-07-27,4.9,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R108142,PC015,2023-08-05,1.2,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R108143,PC013,2020-03-28,1.7,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R108144,PC005,2022-03-23,3.3,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R108145,PC006,2023-05-28,1.1,Negative,Shopee,"Harga sesuai, kualitas oke."
R108146,PC009,2024-06-30,3.2,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R108147,PC001,2021-03-11,2.6,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R108148,PC001,2024-01-03,3.9,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R108149,PC011,2024-07-31,3.6,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R108150,PC003,2021-12-05,3.2,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R108151,PC002,2022-09-05,3.9,Neutral,Shopee,"Harga sesuai, kualitas oke."
R108152,PC005,2023-02-18,1.3,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R108153,PC009,2020-11-08,2.1,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R108154,PC007,2021-12-25,2.9,Negative,Instagram,"Harga sesuai, kualitas oke."
R108155,PC004,2022-09-11,2.3,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R108156,PC009,2020-12-11,4.8,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R108157,PC004,2021-09-04,4.3,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R108158,PC005,2024-02-25,3.2,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R108159,PC015,2023-08-28,4.0,Positive,Official Store,"Kurang cocok di kulit saya, agak kering."
R108160,PC011,2020-02-28,4.4,Positive,Instagram,Wangi terlalu kuat untuk saya.
R108161,PC006,2020-11-22,2.2,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R108162,PC010,2021-12-14,2.3,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R108163,PC002,2025-01-28,1.1,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R108164,PC008,2020-06-16,4.3,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R108165,PC014,2021-04-24,1.9,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R108166,PC002,2020-06-01,3.2,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R108167,PC003,2025-02-06,3.6,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R108168,PC003,2024-09-30,4.7,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R108169,PC003,2023-12-24,4.4,Positive,Official Store,"Harga sesuai, kualitas oke."
R108170,PC003,2025-11-25,1.6,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R108171,PC002,2021-08-13,3.8,Neutral,Official Store,"Harga sesuai, kualitas oke."
R108172,PC014,2022-07-10,3.1,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R108173,PC004,2022-04-17,2.4,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R108174,PC015,2022-10-07,4.8,Positive,Instagram,"Harga sesuai, kualitas oke."
R108175,PC012,2022-11-04,2.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R108176,PC002,2020-07-17,4.1,Positive,Shopee,"Harga sesuai, kualitas oke."
R108177,PC006,2021-09-24,3.2,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R108178,PC012,2024-10-30,1.8,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R108179,PC013,2020-03-15,4.4,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R108180,PC014,2020-05-11,4.6,Positive,Official Store,"Harga sesuai, kualitas oke."
R108181,PC004,2020-09-26,2.8,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R108182,PC011,2024-01-10,3.6,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R108183,PC008,2024-12-28,1.9,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R108184,PC004,2022-01-01,1.6,Negative,Shopee,Wangi terlalu kuat untuk saya.
R108185,PC013,2025-08-12,1.8,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R108186,PC009,2024-10-26,1.7,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R108187,PC014,2021-12-18,1.4,Negative,Instagram,"Harga sesuai, kualitas oke."
